Trial,Dose,Well,Minute,MD ,MV,TD
1,2,A6,15,0.053652649,1.609557628,94.535967
3,2,A6,15,0.171611555,5.148273797,305.983402
1,2,A6,16,0.065783348,1.973474115,117.48906
3,2,A6,16,0.125298499,3.758902408,220.149462
1,2,A6,17,0.107580201,3.227358983,188.372932
3,2,A6,17,0.137097464,4.112865645,186.041259
1,2,A6,18,0.148651591,4.45948886,260.73489
3,2,A6,18,0.145087905,4.352576618,187.888837
1,2,A6,19,0.158944151,4.76825841,283.874254
3,2,A6,19,0.126486785,3.794549141,223.881609
1,2,A6,20,0.166777491,5.003255908,285.689842
3,2,A6,20,0.14887046,4.466052026,262.309751
1,2,A6,21,0.077814773,2.334412151,138.89937
3,2,A6,21,0.126741966,3.802204486,224.33328
1,2,A6,22,0.057261609,1.717823945,101.753879
3,2,A6,22,0.148558248,4.456685702,249.577856
1,2,A6,23,0.029114335,0.87341735,51.532373
3,2,A6,23,0.130960954,3.92877523,227.610138
1,2,A6,24,0.047305069,1.419132065,83.398837
3,2,A6,24,0.156193909,4.685752144,276.775606
1,2,A6,25,0.02961313,0.888380977,52.740984
3,2,A6,25,0.141202166,4.236006026,250.492642
1,2,B1,1,0.046212077,1.386343218,82.719617
2,2,B1,1,0.110088682,3.302614086,195.077144
3,2,B1,1,0.112667234,3.379968238,200.773011
1,2,B1,2,0.046608968,1.39825131,78.256458
2,2,B1,2,0.133303326,3.999044261,238.079741
3,2,B1,2,0.118686375,3.560539527,198.206247
1,2,B1,3,0.066201912,1.986031526,104.135607
2,2,B1,3,0.152289389,4.568619193,273.664032
3,2,B1,3,0.12398403,3.719466189,221.559461
1,2,B1,4,0.058260188,1.747780768,103.994435
2,2,B1,4,0.132800053,3.983943564,237.712094
3,2,B1,4,0.12857289,3.857132826,229.759755
1,2,B1,5,0.036725961,1.101763818,62.911572
2,2,B1,5,0.126231977,3.78690386,224.692919
3,2,B1,5,0.121836268,3.65503646,217.843247
1,2,B1,6,0.048424156,1.452703352,86.098149
2,2,B1,6,0.098946872,2.96836323,174.938069
3,2,B1,6,0.077119887,2.313565599,137.736118
1,2,B1,7,0.035591433,1.067729614,63.5663
2,2,B1,7,0.076197332,2.285886801,136.240829
3,2,B1,7,0.069391398,2.081710415,122.059469
1,2,B1,8,0.027950666,0.83850796,49.863989
2,2,B1,8,0.072715923,2.181447804,98.675507
3,2,B1,8,0.081778796,2.453330113,144.912027
1,2,B1,9,0.027835947,0.835068075,49.603658
2,2,B1,9,0.081866858,2.45597179,144.986205
3,2,B1,9,0.103628508,3.108812358,181.039003
1,2,B1,10,0.024931245,0.747925867,44.402548
2,2,B1,10,0.084834662,2.545004574,150.411856
3,2,B1,10,0.088155821,2.644635176,157.358141
1,2,B1,11,0.042228761,1.266845134,75.589483
2,2,B1,11,0.161592899,4.847717334,286.665802
3,2,B1,11,0.133584124,4.007468809,232.169207
1,2,B1,12,0.058626338,1.758766009,104.296255
2,2,B1,12,0.155504865,4.665083798,257.516057
3,2,B1,12,0.150507654,4.515170193,265.64601
1,2,B1,13,0.133581369,4.007379698,239.110651
2,2,B1,13,0.155334466,4.659967733,273.388661
3,2,B1,13,0.144786774,4.343544743,256.706951
1,2,B1,14,0.236495255,7.094759292,420.725058
2,2,B1,14,0.151638078,4.549076775,266.124827
3,2,B1,14,0.146359905,4.390732781,262.13059
1,2,B1,15,0.244650451,7.339409921,431.074094
2,2,B1,15,0.152483105,4.574427829,267.60785
3,2,B1,15,0.152621893,4.57859,271.361726
1,2,B1,16,0.059858278,1.795723651,106.906884
2,2,B1,16,0.109188259,3.275602944,194.682665
3,2,B1,16,0.114201341,3.425992129,200.651756
1,2,B1,17,0.144709766,4.341232433,252.807962
2,2,B1,17,0.071797237,2.153884457,126.937515
3,2,B1,17,0.088827771,2.664796686,120.628113
1,2,B1,18,0.176163159,5.284820914,308.461692
2,2,B1,18,0.098789361,2.963638177,173.375328
3,2,B1,18,0.075251154,2.257503328,97.901752
1,2,B1,19,0.205312829,6.159300352,367.099338
2,2,B1,19,0.077904958,2.337113866,136.022056
3,2,B1,19,0.108600893,3.25798093,193.743993
1,2,B1,20,0.212424202,6.372636591,363.882658
2,2,B1,20,0.106300704,3.188977763,187.727043
3,2,B1,20,0.124383162,3.731442225,219.660664
1,2,B1,21,0.209500412,6.284924459,373.958236
2,2,B1,21,0.140700114,4.220944295,246.6473
3,2,B1,21,0.15407493,4.622184654,273.79115
1,2,B1,22,0.221220285,6.636515372,392.444786
2,2,B1,22,0.145413519,4.362345599,253.746591
3,2,B1,22,0.141171439,4.235082357,240.132618
1,2,B1,23,0.23917154,7.175044514,423.333625
2,2,B1,23,0.148167857,4.44497059,256.330393
3,2,B1,23,0.134310642,4.029260189,233.969139
1,2,B1,24,0.240738891,7.222065752,424.422665
2,2,B1,24,0.146952855,4.40852459,254.228439
3,2,B1,24,0.13728971,4.118632156,245.199422
1,2,B1,25,0.229414803,6.88234722,407.670105
2,2,B1,25,0.143529839,4.305837318,249.885449
3,2,B1,25,0.137963942,4.138857991,245.161925
1,2,B2,1,0.072013103,2.160363369,128.903455
2,2,B2,1,0.208553699,6.256520649,369.557154
3,2,B2,1,0.148721291,4.461577435,265.021341
1,2,B2,2,0.075477646,2.264298719,126.726967
2,2,B2,2,0.20274261,6.082189653,362.098302
3,2,B2,2,0.154536665,4.636034251,258.076231
1,2,B2,3,0.074312182,2.229336586,116.893062
2,2,B2,3,0.197342254,5.920186804,353.834661
3,2,B2,3,0.147297682,4.418868355,263.220958
1,2,B2,4,0.052978809,1.589342224,94.567174
2,2,B2,4,0.187883332,5.636420939,336.311165
3,2,B2,4,0.135859095,4.075712904,242.780203
