Trial,Dose,Well,Minute,MD,MV,TD
3,2,C2,16,0.16036375,4.810844299,284.645656
1,2,C5,19,0.158706371,4.76112272,282.973459
2,2,B4,11,0.323264937,9.697834215,282.21029
2,2,C1,25,0.232544615,6.97624014,281.378984
2,2,B3,10,0.161875148,4.856189827,280.367757
1,2,C6,21,0.156902519,4.707007431,279.129582
3,2,B4,13,0.159652223,4.789498015,279.072086
2,2,B4,9,0.311783485,9.353377441,277.799085
1,2,B5,23,0.156201948,4.685992453,276.946053
1,2,C5,11,0.155376525,4.661228962,276.880968
1,2,C3,7,0.154734077,4.641958142,276.509796
1,2,C5,10,0.159718308,4.791479925,276.472392
1,2,C5,2,0.170648876,5.11939223,276.28053
3,2,C2,6,0.154878591,4.646292016,275.83877
1,2,C1,20,0.155235232,4.656988743,275.387302
2,2,B3,21,0.183703631,5.511031304,274.636929
1,2,B5,22,0.15447511,4.63418964,274.502271
1,2,C6,15,0.15477777,4.643268713,274.111431
1,2,B5,21,0.154162903,4.624821544,273.639152
3,2,B2,15,0.155120048,4.653534501,273.631765
1,2,C6,24,0.153867157,4.615951351,273.421938
1,2,C6,25,0.153827658,4.614767276,272.736437
2,2,C3,9,0.200675506,6.020185269,272.316661
2,2,B2,17,0.168843177,5.065218982,272.006358
1,2,B4,18,0.152282423,4.568406596,271.976408
2,2,B4,19,0.239654695,7.189542436,271.528769
1,2,B5,4,0.152021142,4.560569131,271.205717
3,2,C2,10,0.151677159,4.550248946,270.592051
3,2,C2,23,0.152371646,4.571086537,270.154929
3,2,B3,4,0.151572494,4.54711133,270.102185
2,2,B5,14,0.198226827,5.946733888,269.192031
2,2,C2,25,0.248892201,7.46667487,268.803577
1,2,C1,22,0.152000476,4.559949706,268.432841
3,2,B2,17,0.15185755,4.555663079,268.332291
1,2,B4,1,0.162414606,4.872371103,267.9841
1,2,C6,17,0.150025115,4.500690761,267.944855
1,2,C4,17,0.150355093,4.510591695,267.932776
2,2,C1,9,0.211773246,6.353122565,267.46961
1,2,B5,25,0.1506015,4.517979859,267.317662
3,2,B3,1,0.150712845,4.521318556,267.213875
1,2,C5,18,0.14968573,4.490509254,267.039342
3,2,C2,24,0.148639649,4.45912557,265.767692
1,2,C1,2,0.164234533,4.926965185,265.731474
1,2,C6,5,0.149291903,4.478696088,265.590295
2,2,C1,18,0.201886271,6.056506834,265.27856
1,2,C5,7,0.148155467,4.444603838,264.013043
3,2,C2,20,0.146410468,4.392253328,261.781916
1,2,B5,24,0.147053302,4.411538434,261.019611
1,2,C4,7,0.145946103,4.378321158,260.805686
3,2,C2,12,0.148627497,4.458763033,260.246747
3,2,B5,9,0.158110025,4.7432307,259.616661
1,2,C6,3,0.145578878,4.367306317,259.275981
3,2,B3,21,0.14536885,4.361003879,257.448233
3,2,C2,14,0.152643201,4.579231865,257.05115
3,2,C2,11,0.145742796,4.372223309,256.798806
2,2,C1,23,0.235519186,7.065470202,256.480394
2,2,C1,15,0.244949272,7.348367639,256.216938
3,2,C2,17,0.144424778,4.332679486,255.487433
1,2,C5,20,0.143017807,4.290473085,255.000749
3,2,B5,20,0.150789911,4.523629816,254.23179
3,2,C2,25,0.14371137,4.311282145,253.937991
3,2,C3,2,0.162621397,4.878572985,253.852001
1,2,C5,1,0.153621242,4.608575206,253.475049
3,2,C3,16,0.168149934,5.044426282,253.233801
3,2,B5,19,0.142715152,4.281394386,253.176679
3,2,C2,22,0.142100902,4.262966669,250.808092
3,2,B5,10,0.140722352,4.221610668,250.767232
1,2,C4,9,0.141207981,4.236181894,250.502959
2,2,C2,18,0.215008974,6.450171316,250.055437
2,2,B5,24,0.169822258,5.094595751,249.808542
1,2,B5,14,0.14879028,4.463646487,249.074928
3,2,C2,5,0.13973732,4.192060314,249.011905
1,2,C1,19,0.139497864,4.184877185,248.724691
3,2,B2,12,0.141879274,4.256317998,248.714368
2,2,B3,8,0.178075518,5.342203082,248.415347
3,2,B4,7,0.139738188,4.192087874,247.755808
1,2,B5,3,0.138811074,4.164273958,247.222522
3,2,C3,1,0.139184897,4.175488675,246.774822
2,2,B3,20,0.142774951,4.283182765,246.28679
3,2,B2,5,0.138026718,4.14074509,245.963612
2,2,B2,20,0.151415198,4.542399224,245.898282
2,2,B2,24,0.154926294,4.647727877,245.248323
3,2,B2,19,0.138011663,4.140292753,245.108713
3,2,B5,2,0.157628492,4.728784077,244.324163
3,2,C2,13,0.139137389,4.174063659,243.768706
2,2,B2,23,0.169650468,5.089437533,243.448422
2,2,B5,15,0.172146431,5.164329858,242.898614
2,2,B5,13,0.171355545,5.140586871,242.639452
2,2,B4,18,0.226384342,6.791444626,242.231246
2,2,B5,20,0.166482685,4.994418953,241.732858
2,2,C3,25,0.186659843,5.599714034,241.537837
3,2,B4,8,0.135382934,4.06143134,241.523155
2,2,B5,25,0.180276203,5.408200998,240.127902
3,2,C3,4,0.134480167,4.034349815,239.643657
3,2,C2,19,0.134448016,4.033381673,239.451917
1,2,B5,13,0.13381968,4.014533261,239.269587
2,2,C3,12,0.198643796,5.959240524,238.769843
3,2,B4,5,0.134734382,4.041973995,238.749325
3,2,B2,18,0.133759671,4.01273588,237.958454
3,2,B2,4,0.133480449,4.004357424,237.86216
1,2,C5,17,0.133089462,3.992627592,237.697779
1,2,B6,16,0.133640488,4.009156305,237.612787
2,2,C1,3,0.154639272,4.639107645,237.062004
2,2,B2,16,0.14718939,4.415625287,235.797403
1,2,C5,16,0.132564453,3.97688009,235.699597
3,2,B2,13,0.133969287,4.019020959,234.714191
1,2,C6,23,0.132397173,3.971858707,234.475394
1,2,B4,16,0.131277278,3.938264263,233.411
1,2,C6,1,0.141296512,4.238835012,233.139244
2,2,B5,5,0.146489381,4.39461649,231.599712
3,2,C2,18,0.129753339,3.892546508,231.479956
1,2,C6,19,0.129905388,3.897109337,231.361496
1,2,C6,11,0.129847068,3.895358065,230.868087
2,2,B2,5,0.142241826,4.267202348,230.858483
1,2,B5,5,0.129736132,3.892031613,230.800578
3,2,C3,17,0.137566122,4.126930555,230.423254
2,2,B3,7,0.13779071,4.133659443,230.248277
3,2,B3,22,0.1303781,3.911287003,230.117347
2,2,C1,11,0.214058385,6.421674106,229.898705
3,2,B2,16,0.128788947,3.863617038,229.115536
3,2,B3,20,0.128975424,3.869206931,229.060353
2,2,C1,10,0.202553224,6.076516053,227.872377
1,2,B5,20,0.12748184,3.824404149,227.045157
1,2,C4,16,0.127610268,3.828256772,226.891057
2,2,B2,7,0.135051051,4.051473703,226.480613
2,2,B6,14,0.181304488,5.439064811,224.998869
3,2,B2,10,0.125510368,3.765256639,223.659476
3,2,B4,6,0.129406865,3.882156736,222.450401
2,2,B5,3,0.137112976,4.113332168,221.985908
2,2,B3,24,0.149333501,4.479953721,221.909582
2,2,B4,25,0.201714401,6.051347164,221.885841
1,2,B5,12,0.126255772,3.787620222,221.705136
3,2,B2,14,0.131407173,3.942161473,221.289679
3,2,C2,21,0.124406844,3.732152042,221.195368
3,2,C2,4,0.123905283,3.717105954,220.799215
1,2,C2,7,0.122829325,3.684829166,219.496003
3,2,C1,2,0.140381341,4.211383271,219.275654
1,2,C2,8,0.122451826,3.673501665,219.188768
2,2,B4,12,0.224469076,6.733983617,219.081818
3,2,B5,6,0.149728113,4.491781101,218.902501
1,2,C1,17,0.122605277,3.678108145,218.727815
2,2,C2,15,0.222383892,6.671433432,217.046679
3,2,C2,9,0.121856944,3.65565607,217.027218
1,2,B4,17,0.121491376,3.64468922,216.497632
1,2,B5,1,0.131210283,3.936252121,216.496967
3,2,B2,9,0.121352399,3.640521089,216.128623
2,2,C1,22,0.203947887,6.118354674,215.572917
1,2,C6,2,0.133432375,4.002915152,215.493286
3,2,B2,11,0.12229804,3.668888133,215.489146
3,2,B6,23,0.121822389,3.654620373,215.381983
2,2,B5,18,0.134673944,4.040159423,214.80494
2,2,C1,5,0.136712173,4.101308019,214.638112
1,2,B5,2,0.132541072,3.976176652,214.583995
1,2,C1,18,0.120258753,3.607711743,214.541615
1,2,B5,11,0.119583679,3.587459254,213.337284
3,2,B6,15,0.120728718,3.621809428,213.327645
2,2,B4,24,0.219026202,6.570697369,213.112495
2,2,C3,21,0.154029643,4.620808936,212.868966
2,2,C1,20,0.17516346,5.254834539,212.64844
3,2,B3,23,0.119517999,3.585488617,212.62252
3,2,C1,11,0.120754533,3.622588551,212.527978
2,2,C2,20,0.185874376,5.576144438,211.52504
2,2,B4,20,0.210911026,6.327237808,210.700115
2,2,B2,18,0.130361191,3.910782946,210.663684
2,2,C1,16,0.137664785,4.129906177,209.938797
3,2,B5,1,0.118396403,3.551847033,209.916822
2,2,C2,4,0.160531649,4.815878092,209.493802
1,2,B5,19,0.117115314,3.513410887,208.582374
2,2,B3,9,0.11935397,3.580563611,207.914615
2,2,B2,22,0.12937055,3.881060137,207.380991
1,2,C3,6,0.117208186,3.516198054,207.224073
2,2,C2,21,0.150271052,4.508065782,206.622697
2,2,B4,6,0.135811462,4.074284629,204.803685
1,2,C1,7,0.114221002,3.426581841,204.11293
3,2,B3,25,0.115555217,3.466607428,203.954958
2,2,B6,7,0.120962171,3.628813141,203.337409
3,2,B3,18,0.114579707,3.437341657,203.2644
2,2,B6,21,0.156074363,4.682172003,201.804151
2,2,C2,3,0.135836459,4.075037378,201.037959
2,2,C1,4,0.141731242,4.251882964,200.83317
3,2,B3,17,0.113453714,3.40356245,200.472713
1,2,B5,18,0.112389666,3.371643288,200.278385
2,2,B6,4,0.132977263,3.989267729,200.263758
3,2,B3,16,0.112917339,3.387474929,199.976607
3,2,B4,4,0.112460971,3.373779622,199.505762
2,2,B2,3,0.116021698,3.480600728,199.325277
3,2,B6,22,0.113509123,3.405226515,199.32202
2,2,C1,21,0.201596811,6.047815558,198.774456
2,2,C2,2,0.142886779,4.286544448,197.898189
2,2,B5,4,0.123095036,3.692797078,197.567533
2,2,C3,13,0.153859042,4.615712741,197.55501
3,2,B5,18,0.110947839,3.328386624,197.487153
2,2,C2,22,0.193611716,5.808266853,196.903115
3,2,B3,24,0.110435686,3.313023266,196.796392
3,2,B5,3,0.145518902,4.365502807,195.431886
2,2,C2,12,0.189331826,5.679864428,195.390444
3,2,B2,8,0.108631733,3.258905761,194.016275
3,2,C1,13,0.110645678,3.319325645,193.851227
3,2,B5,7,0.108434255,3.252984546,193.663579
2,2,C1,19,0.148882645,4.466422496,193.249673
2,2,C3,22,0.152263961,4.567850836,193.070702
2,2,C2,23,0.182946752,5.488319896,193.008823
3,2,B5,17,0.108583139,3.257447224,192.083573
1,2,C1,16,0.107996669,3.239854167,191.802085
1,2,C2,9,0.107696334,3.230845113,191.053297
2,2,B3,11,0.145386359,4.361536346,190.601516
3,2,B6,24,0.10730998,3.219256254,190.475214
3,2,B6,25,0.108186333,3.245546337,190.191573
3,2,B2,6,0.10632889,3.189822723,189.797068
1,2,B4,8,0.105837039,3.175067503,189.4483
2,2,B4,21,0.155777659,4.673254893,188.802523
3,2,B6,14,0.113043028,3.391247389,188.781857
3,2,B4,1,0.106230469,3.186867764,188.134161
2,2,C1,1,0.147580434,4.427351328,187.869892
2,2,B6,25,0.148057191,4.441657593,186.404003
3,2,C2,1,0.104770849,3.143080073,185.758715
2,2,B5,7,0.106029128,3.180828719,184.596711
1,2,B4,10,0.10641339,3.192354402,184.201578
2,2,C3,10,0.155598914,4.667906175,183.45112
2,2,B4,2,0.129971965,3.8991066,183.130498
1,2,C5,8,0.102270854,3.068081827,183.064828
2,2,B6,3,0.111317477,3.339478872,182.560662
3,2,B2,3,0.133526846,4.005751223,182.264145
3,2,B3,19,0.103254842,3.097603558,182.244797
3,2,C2,2,0.116218574,3.486510934,181.649631
2,2,B2,4,0.108821789,3.264608342,181.188279
3,2,B2,1,0.102087369,3.062578015,181.000906
2,2,C2,17,0.137899209,4.136908886,180.785863
2,2,B2,6,0.11006805,3.301989075,179.741126
2,2,C2,19,0.155449639,4.663416554,179.544333
1,2,B4,9,0.100624032,3.018678636,178.507032
2,2,B4,1,0.139216713,4.17644358,178.475826
2,2,B4,22,0.149727092,4.491753006,178.324967
3,2,B6,13,0.105674746,3.170197165,178.167622
2,2,C3,14,0.137738797,4.13211198,178.096264
1,2,B4,6,0.100203985,3.006077687,177.160645
2,2,B6,13,0.148326252,4.449736997,176.359914
2,2,B6,5,0.124320972,3.729580975,175.914176
2,2,B5,2,0.124649094,3.739422743,175.879872
3,2,C3,3,0.128623075,3.858638446,175.441874
2,2,B6,11,0.154690692,4.640661185,174.955173
2,2,B3,22,0.117832529,3.534924219,172.035493
3,2,C2,7,0.096199631,2.88594873,172.004941
2,2,B4,8,0.205548681,6.166372048,171.633149
2,2,B6,23,0.136730979,4.10187698,171.597379
3,2,B2,7,0.096002185,2.880025578,171.075893
2,2,C3,18,0.121486033,3.644524152,170.566391
2,2,B3,25,0.119708251,3.591196201,170.46455
1,2,C2,10,0.098375354,2.951220324,170.287738
3,2,B6,6,0.095258892,2.857724997,170.037122
1,2,C1,6,0.096018239,2.880504457,169.760246
2,2,C2,16,0.117327455,3.519767405,169.538173
3,2,B4,2,0.108461885,3.2538108,169.525926
2,2,C1,2,0.128368753,3.85100997,169.446754
1,2,C5,9,0.095504106,2.865081967,169.424284
2,2,B6,22,0.144707793,4.341166578,169.16341
3,2,C2,8,0.094666556,2.839957321,168.885136
2,2,B3,4,0.118648936,3.559418912,168.006894
2,2,C2,5,0.123083928,3.692465133,166.40947
2,2,B4,3,0.1236845,3.71048255,165.860915
2,2,B3,13,0.150354927,4.510585413,165.841485
2,2,B4,16,0.125193472,3.755747617,165.50577
2,2,B6,15,0.147246663,4.417335236,165.063509
1,2,B5,17,0.092387492,2.771586659,164.819286
2,2,B4,4,0.127585436,3.827513043,164.330041
2,2,B6,6,0.096004951,2.880111672,164.264472
2,2,B3,14,0.142427006,4.27274601,164.218338
3,2,B6,5,0.092406965,2.772169994,164.11477
2,2,B2,8,0.120137543,3.604069742,163.146784
3,2,B4,3,0.11933391,3.579968892,162.652119
2,2,C2,24,0.166555519,4.996602127,162.05852
2,2,B5,6,0.095548328,2.866417616,160.712287
2,2,C2,1,0.127725563,3.831712946,160.423307
1,2,C2,16,0.08878384,2.663477514,157.502533
2,2,B3,2,0.114182207,3.425417177,157.343081
2,2,C3,23,0.119822559,3.594632569,157.207197
3,2,C1,1,0.088253423,2.647564247,156.473319
3,2,C2,3,0.114485976,3.434530945,156.273357
2,2,B6,12,0.137630192,4.128853945,155.935007
2,2,B4,15,0.168742393,5.062203593,155.917971
3,2,B6,4,0.087676305,2.630251193,155.800794
2,2,B3,5,0.104036043,3.121039311,155.429848
2,2,B6,1,0.122856048,3.685629407,153.324348
2,2,B3,3,0.102496866,3.074865081,152.515336
2,2,B3,1,0.119846368,3.595339834,151.965195
2,2,C2,6,0.095638482,2.869112037,151.682633
2,2,B6,24,0.120689812,3.620642896,150.017436
2,2,C2,13,0.173710331,5.211224576,149.564595
2,2,C3,3,0.092409535,2.772246936,148.686942
2,2,C3,4,0.096696848,2.900864065,148.429662
2,2,B2,2,0.101623005,3.048655127,148.064719
2,2,C1,17,0.112446802,3.373350412,147.530204
2,2,B4,17,0.116410167,3.492259242,147.491681
2,2,B6,2,0.108352286,3.250522347,146.817347
1,2,C5,6,0.08289784,2.486899367,146.563382
1,2,C2,6,0.08287373,2.486175407,146.520754
2,2,B5,1,0.112606171,3.37813692,145.149354
2,2,C3,17,0.110544538,3.316301351,144.039533
2,2,B4,7,0.107834927,3.234999985,143.636123
1,2,B4,7,0.079924472,2.397701069,142.825031
3,2,B2,2,0.090335045,2.710014261,141.193675
2,2,C3,24,0.111642756,3.349229248,141.116443
3,2,B3,13,0.080387103,2.411578091,140.677431
3,2,C1,23,0.078171605,2.345112501,139.379972
2,2,B6,20,0.101108184,3.033201527,139.023753
3,2,B3,14,0.082304423,2.469096476,138.27143
1,2,B5,16,0.077607718,2.32819874,137.986522
2,2,B3,12,0.135580521,4.067364427,137.207487
2,2,B2,1,0.105432073,3.162916885,136.745399
2,2,C3,15,0.112675684,3.380217564,135.99955
1,2,C6,9,0.076232946,2.286957113,134.932314
2,2,B5,16,0.07603523,2.281026791,134.582357
1,2,C2,20,0.07573136,2.271908286,134.347432
2,2,B3,23,0.094155277,2.824617778,133.888804
2,2,B6,10,0.109477928,3.284288142,133.782028
2,2,C2,7,0.09714782,2.914389418,133.481104
2,2,B5,17,0.07493945,2.248154234,133.092463
1,2,C2,18,0.074061053,2.221802671,132.27304
2,2,C2,14,0.12587916,3.776324094,130.662568
3,2,B3,11,0.073536481,2.206063712,129.571279
3,2,B3,12,0.073352528,2.20054587,128.586981
1,2,B5,6,0.072321607,2.16961688,127.719958
2,2,B5,8,0.097213909,2.916383537,127.544649
2,2,C3,19,0.096726434,2.901754457,126.518176
1,2,C6,6,0.071520178,2.145574502,126.447674
1,2,C6,16,0.070499435,2.114954184,125.347995
2,2,B4,5,0.100603937,3.018078129,125.251902
3,2,B6,21,0.070522835,2.115655248,125.248555
3,2,C1,22,0.070801438,2.124014534,125.247744
1,2,C2,19,0.069467818,2.084006723,124.000055
3,2,B3,2,0.078757448,2.362690051,123.097892
2,2,C3,20,0.101167903,3.034990751,122.51433
1,2,C1,8,0.068469838,2.054065727,122.424071
3,2,B6,1,0.068937368,2.068090474,122.088078
3,2,B3,10,0.067696493,2.030865903,120.635151
3,2,B3,9,0.06732586,2.01974783,120.042009
1,2,C2,17,0.066931008,2.007901176,119.53878
2,2,B6,9,0.070480052,2.11437031,118.195047
2,2,C3,2,0.08245872,2.473728774,117.008923
3,2,B6,3,0.084375688,2.531236454,115.172814
3,2,B3,7,0.064336247,1.930062114,115.033209
3,2,B3,8,0.064165798,1.924946277,114.600116
2,2,B4,13,0.143433277,4.302934279,114.316322
1,2,B5,7,0.063217674,1.896504913,112.969983
3,2,B3,6,0.062863738,1.885885641,112.211772
3,2,B6,12,0.064020243,1.920581479,112.099445
2,2,C3,5,0.073558384,2.20672021,111.955861
3,2,C1,3,0.081343256,2.440265524,111.033545
2,2,C3,16,0.078237954,2.347112384,110.941419
1,2,C6,8,0.061771945,1.853132112,110.571781
1,2,B5,9,0.061799545,1.853958591,109.632392
3,2,B6,2,0.069826926,2.094777799,109.139486
2,2,C1,8,0.102780771,3.083375663,108.536494
2,2,B4,23,0.121124523,3.633686674,108.527573
3,2,B3,15,0.060134458,1.804009175,106.43799
3,2,B6,16,0.059586294,1.787563296,106.12319
2,2,B4,14,0.144842201,4.345201444,105.30028
3,2,B3,5,0.058162012,1.744838193,103.644706
2,2,B3,6,0.061921923,1.857630786,103.223845
1,2,C6,7,0.057304485,1.719109491,102.403115
3,2,B3,3,0.074813675,2.244379326,102.120667
3,2,C1,24,0.057014599,1.710414128,101.942103
1,2,B5,10,0.058352204,1.750542247,101.007665
2,2,C3,1,0.07820761,2.346195191,100.183948
2,2,C2,8,0.089048284,2.671409556,100.179319
2,2,C1,7,0.066144057,1.984296788,98.223924
1,2,B5,8,0.053932527,1.61795357,96.539224
2,2,C3,7,0.068772339,2.063138779,94.08056
2,2,B3,15,0.083637481,2.509090373,91.833954
3,2,C1,25,0.051817324,1.554497984,91.768481
2,2,B6,8,0.06516109,1.954804672,89.401016
2,2,B6,18,0.04951646,1.485474418,87.198486
2,2,C3,6,0.059330828,1.779899731,86.089031
1,2,C1,9,0.047920028,1.437581731,85.01013
2,2,B6,19,0.050839863,1.525177958,84.394173
2,2,C1,6,0.050277399,1.508297372,81.499664
3,2,C1,20,0.043063517,1.291888199,76.997569
2,2,C3,8,0.062538364,1.876128186,76.546957
3,2,B6,18,0.041819505,1.254568576,74.605997
1,2,C1,10,0.04251333,1.27538175,73.590575
3,2,C1,5,0.040576238,1.21726968,72.306856
3,2,C1,4,0.038255734,1.147655943,68.171718
3,2,C1,19,0.03703508,1.111035014,65.959478
3,2,B6,17,0.032461136,0.973819932,57.358828
3,2,C1,10,0.031768507,0.953041642,56.675017
3,2,B6,20,0.030740941,0.922215011,54.780357
3,2,B6,7,0.03015099,0.90451599,53.909971
2,2,B6,16,0.03100846,0.930238362,53.210517
1,2,C6,10,0.030006749,0.900190982,51.941683
3,2,C1,9,0.028873558,0.866196153,51.481554
3,2,C1,6,0.027561536,0.82683558,49.197342
3,2,C1,7,0.026854167,0.805613719,48.01525
3,2,C1,8,0.026411316,0.792327346,47.17061
2,2,B6,17,0.025627581,0.768817623,45.719605
3,2,B6,19,0.024362141,0.730854017,43.242801
3,2,B6,11,0.022414191,0.672415807,39.448976
3,2,B6,10,0.019813129,0.594384585,35.346622
3,2,C1,16,0.018986512,0.569592791,33.814978
3,2,B6,9,0.016783765,0.503506131,29.891886
3,2,B6,8,0.012891896,0.386751097,23.024927
3,2,C1,18,0.007756113,0.232680398,13.836905
3,2,C1,14,0.003324179,0.099724448,5.597918
3,2,C1,17,0.002555275,0.076657324,4.525392
3,2,C1,15,0.002001766,0.060052244,3.551133
3,2,C1,12,0.000637726,0.019131533,1.119209
3,3,A6,4,0.393553286,11.80644151,678.879418
3,3,A4,17,0.393913934,11.81726609,655.078872
3,3,A6,3,0.356763018,10.70274121,620.767651
3,3,A6,14,0.361949582,10.85835209,616.038188
3,3,A6,5,0.368003649,11.03995859,609.414043
3,3,A4,20,0.382012654,11.46021962,600.523892
3,3,A3,25,0.323791038,9.713593695,558.21575
1,3,A3,14,0.333044224,9.991187182,553.186456
3,3,A3,17,0.305528816,9.165735128,523.676391
1,3,A2,11,0.305172984,9.155069314,520.625111
1,3,A3,25,0.301381362,9.041314348,510.841409
1,3,A3,24,0.283308748,8.499139576,494.090457
3,3,A5,12,0.292143095,8.764165326,493.137545
1,3,A2,9,0.279398551,8.381838356,491.182652
1,3,A6,8,0.278390096,8.351591479,489.409788
3,3,A3,9,0.285691133,8.570605561,489.10322
2,3,A5,11,0.300096352,9.002771064,479.553971
3,3,B1,10,0.269803839,8.093998372,474.045345
1,3,A2,10,0.264931571,7.947838119,468.92888
1,3,A6,10,0.263200142,7.895901129,466.390651
3,3,B1,15,0.275466059,8.263865154,464.435775
3,3,A5,13,0.274120711,8.223499268,460.522794
3,3,A4,19,0.276601016,8.297911543,458.881086
1,3,A3,13,0.268498664,8.054852581,456.716227
2,3,A1,5,0.659451357,19.78331204,453.043082
1,3,A4,6,0.255782233,7.673359972,452.478771
3,3,A5,15,0.277761051,8.332705049,452.194991
1,3,A6,9,0.259185758,7.775468823,449.168919
3,3,B1,18,0.253338893,7.600059558,447.143147
1,3,A3,15,0.2686115,8.058235979,442.940364
3,3,B1,8,0.253929112,7.617765866,439.805222
3,3,A4,4,0.25877784,7.763227587,439.663551
1,3,A3,23,0.255283197,7.65839017,436.023701
3,3,A5,11,0.257671786,7.730044071,434.176959
1,3,A1,10,0.243557218,7.306609612,433.044734
3,3,A6,15,0.252925601,7.587656236,430.732299
1,3,A3,12,0.258465697,7.75386566,428.794592
3,3,B1,14,0.242782104,7.283358365,426.082593
1,3,A4,7,0.236459213,7.093675431,419.242185
1,3,A3,1,0.237437251,7.123016981,417.652125
1,3,A3,22,0.254411165,7.632229628,417.488721
3,3,B1,19,0.241461406,7.243738773,417.24531
3,3,B1,13,0.246828371,7.404738513,416.646291
3,3,A3,10,0.247081727,7.412341933,415.344383
2,3,A4,23,0.236951409,7.10842129,415.138869
3,3,A4,15,0.276287782,8.288511904,414.984248
3,3,A5,25,0.235531043,7.065826676,409.588484
2,3,A1,13,0.285913586,8.577287887,408.570514
1,3,A3,2,0.229344005,6.880225006,406.856264
3,3,A5,21,0.235275379,7.058156216,403.497275
3,3,A3,19,0.238616928,7.158421666,402.546757
1,3,A3,3,0.236222607,7.086583215,400.397319
3,3,A3,8,0.232105374,6.963067899,399.917559
3,3,A5,14,0.23603944,7.081079193,392.06151
3,3,A1,15,0.246952492,7.408471305,391.666653
3,3,A5,4,0.225050742,6.751426973,386.637174
1,3,A3,5,0.222996634,6.689808673,386.453166
1,3,A1,25,0.228350266,6.850423071,382.943396
3,3,A4,25,0.231401365,6.941947057,377.415627
3,3,B1,11,0.223165384,6.694874731,376.926334
1,3,A2,14,0.228212022,6.846267117,376.778048
1,3,A6,18,0.230754053,6.922521015,374.975336
1,3,A2,13,0.215154239,6.454539839,374.798684
3,3,A3,18,0.219302639,6.578977974,374.568908
2,3,A1,24,0.318113483,9.543286323,373.783342
1,3,A3,4,0.215073889,6.452126976,373.368272
3,3,A6,21,0.21708844,6.51256235,373.175028
3,3,B1,12,0.219453234,6.583506006,371.973231
1,3,A2,8,0.208610891,6.258236389,370.284331
3,3,A4,12,0.25704217,7.711155939,368.34143
3,3,A4,3,0.217915887,6.537388147,368.059933
3,3,A5,23,0.213213658,6.396321458,365.661423
3,3,B1,21,0.217581107,6.527341215,365.318678
3,3,B1,3,0.210509584,6.315201926,362.918522
1,3,A2,4,0.206648808,6.199385308,362.46201
3,3,A4,13,0.242079679,7.262285944,361.667041
1,3,B4,15,0.211402733,6.341999495,359.807452
3,3,B1,4,0.203529371,6.105791316,357.194046
1,3,A6,12,0.204862835,6.145795399,357.075921
2,3,A4,13,0.242577542,7.277227045,357.074142
3,3,B1,7,0.205547368,6.166334991,357.035778
1,3,A6,11,0.210663337,6.319812339,356.65303
3,3,B1,5,0.215677096,6.47022542,356.514239
1,3,A3,21,0.22788669,6.836505371,355.95901
3,3,A4,14,0.241334916,7.239944039,355.486332
3,3,B2,11,0.201469219,6.043996767,353.377011
1,3,A4,19,0.202663579,6.079824611,351.62131
1,3,B2,9,0.200697579,6.020847507,350.217276
3,3,A5,5,0.218873617,6.56611963,348.665672
2,3,A1,23,0.280336184,8.409974006,348.457877
3,3,A3,20,0.210743164,6.322208532,347.304735
3,3,B3,12,0.208390759,6.251635346,346.553833
3,3,B1,25,0.195456272,5.863606531,346.54397
3,3,A4,22,0.220723282,6.621608923,346.314829
3,3,B1,16,0.196713209,5.901310915,346.018535
3,3,B3,25,0.200102706,6.003003133,345.577374
3,3,B4,5,0.212125204,6.363663741,343.64283
2,3,A3,14,0.290544733,8.71621901,343.423874
3,3,A1,4,0.198457509,5.953648827,343.33149
1,3,A4,11,0.204076669,6.122214447,343.256957
3,3,A3,16,0.205039156,6.151085125,343.235547
3,3,B3,23,0.199483524,5.984424052,343.111661
3,3,A6,11,0.204414881,6.13235972,343.00817
3,3,B1,24,0.235427999,7.062741058,342.783166
1,3,B4,25,0.204611941,6.138274374,341.497329
3,3,B4,10,0.207991127,6.239650061,339.025537
3,3,B4,4,0.197002713,5.909997012,338.253659
1,3,A2,3,0.197858295,5.935664301,338.139827
2,3,A4,24,0.468901863,14.06687684,338.078243
3,3,A4,5,0.224292786,6.72868992,336.439179
3,3,B1,2,0.189187054,5.675530834,335.807021
3,3,B3,21,0.20027506,6.008169147,335.661001
3,3,A5,22,0.198514028,5.955335435,335.290194
3,3,B3,15,0.205976641,6.179208324,334.300088
3,3,B1,6,0.19073707,5.722032752,333.408398
3,3,B3,22,0.20124329,6.037209855,333.258888
1,3,A4,18,0.199773231,5.993113052,333.221749
3,3,A6,12,0.192909345,5.787194623,332.575711
3,3,B2,12,0.187628857,5.628795017,332.103077
1,3,B1,24,0.192971427,5.789062872,331.910855
3,3,B1,22,0.195317864,5.859454498,330.868462
1,3,A2,24,0.199393753,5.981727961,330.594843
3,3,B1,23,0.191234461,5.73695424,329.68821
1,3,B3,22,0.196448701,5.893380692,329.444471
3,3,A4,23,0.199403127,5.982009697,329.214562
3,3,A6,13,0.192825825,5.784691642,328.768032
1,3,A3,11,0.1873418,5.620166594,327.286124
3,3,A6,2,0.186591993,5.597669156,327.282356
1,3,A4,20,0.240033528,7.200903841,326.205564
1,3,A5,15,0.197385354,5.921471713,326.080604
3,3,A1,3,0.19188004,5.756320963,324.661027
3,3,A3,3,0.189338935,5.6800854,323.958918
